10000
289 898 323
408 628 499
87 573 848
786 876 521
384 784 666
898 807 777
332 359 158
774 948 389
500 658 852
603 552 394
496 841 645
819 249 273
670 688 199
519 826 75
40 210 212
58 108 19
836 792 730
994 566 678
735 418 688
587 21 240
334 518 82
979 689 683
604 360 724
155 879 550
583 271 113
795 329 573
814 517 718
544 863 284
574 951 55
262 890 76
854 224 946
288 555 988
972 512 348
48 667 579
950 250 202
63 397 883
637 211 753
355 107 616
991 681 919
398 295 810
475 150 34
773 790 590
761 762 454
461 162 121
392 113 724
946 176 473
830 165 37
583 872 144
551 216 178
471 614 473
281 441 975
667 215 766
609 328 880
63 142 43
537 886 508
613 185 684
86 15 202
123 950 74
268 853 290
798 324 257
623 957 698
599 625 265
717 234 946
949 650 440
344 187 678
852 800 863
889 886 230
443 10 180
517 630 34
160 428 710
769 51 20
467 2 645
85 71 231
31 21 233
823 365 420
501 570 220
365 811 459
595 254 821
128 771 803
514 283 231
224 52 634
596 872 637
593 957 60
825 340 81
58 163 799
831 664 721
403 381 532
862 977 786
35 105 909
838 619 545
421 195 949
56 792 821
45 385 130
105 562 822
539 973 985
338 804 2
59 559 383
943 774 712
729 809 817
638 0 788
183 421 984
133 477 776
306 874 513
789 980 76
611 871 401
949 209 205
951 620 116
686 563 890
399 644 52
568 282 52
357 818 473
341 303 303
469 961 177
982 750 509
58 362 380
459 311 941
16 614 913
485 300 476
375 51 472
427 620 107
479 977 277
305 318 580
608 787 893
137 769 644
647 180 358
27 991 21
321 360 635
234 845 287
63 572 339
535 352 959
642 183 288
919 488 606
851 448 745
97 586 866
741 233 398
451 612 742
472 285 102
459 520 299
746 583 223
437 470 575
748 465 759
36 736 247
994 940 696
739 37 634
958 130 219
356 581 831
98 405 117
552 864 989
851 962 924
427 752 746
2 500 211
761 889 300
361 883 240
409 623 277
43 933 759
262 289 340
445 388 97
914 940 961
903 144 275
827 571 27
926 925 880
137 687 769
437 48 652
29 457 627
658 852 560
417 114 850
109 559 590
206 474 882
519 729 378
795 909 301
174 835 227
54 972 266
823 762 314
476 791 123
455 802 327
16 219 441
218 329 352
808 887 826
690 407 556
69 554 465
722 728 300
949 783 624
215 606 738
881 434 530
356 890 332
683 906 903
476 124 584
829 284 472
7 326 231
563 747 785
380 470 513
32 419 648
9 987 255
747 868 689
629 577 931
313 260 189
217 737 665
801 918 949
625 925 276
856 841 375
641 221 845
155 606 617
803 967 956
410 714 824
452 344 753
383 657 14
925 226 103
590 28 21
540 653 946
168 510 787
895 503 361
741 10 319
710 166 286
666 576 352
842 380 696
596 116 706
962 41 932
417 631 312
790 523 318
88 43 180
876 939 683
589 32 46
260 94 212
898 760 140
250 954 873
299 550 989
5 864 382
289 281 365
954 423 889
272 512 284
804 388 575
839 329 959
885 941 53
449 839 813
590 89 768
463 388 670
804 745 887
186 35 168
551 341 592
792 965 104
77 769 844
4 960 525
964 846 466
17 295 305
183 237 746
303 700 135
973 504 880
860 42 267
381 594 608
325 386 573
781 815 694
977 172 655
854 136 853
672 505 500
329 688 738
75 991 438
210 317 295
443 529 337
710 262 283
671 939 670
596 720 837
643 49 9
298 903 497
503 927 355
3 256 43
741 332 387
532 542 56
179 337 585
516 48 848
800 71 787
822 19 860
11 662 261
373 312 517
222 815 444
577 819 701
973 912 33
360 444 927
416 623 265
353 492 665
553 644 736
693 818 755
553 829 770
814 554 82
331 777 898
128 706 69
829 679 981
862 39 426
789 807 401
54 161 893
71 714 889
159 407 707
915 312 889
685 479 443
119 162 572
17 290 279
86 119 958
420 333 350
846 123 157
599 529 670
845 953 385
734 112 144
442 27 457
683 64 936
126 184 450
51 553 741
330 992 212
640 412 546
990 610 669
500 209 550
170 406 503
907 141 616
52 935 995
861 618 412
149 96 948
599 147 853
692 829 845
905 470 609
451 812 219
472 312 781
374 835 187
878 742 680
846 146 967
193 7 937
605 156 34
905 108 533
759 800 363
956 705 185
566 508 997
785 980 662
918 355 497
106 585 591
138 431 738
106 624 745
43 582 254
429 839 714
963 598 514
678 555 572
863 121 80
212 258 413
874 177 768
723 635 353
315 773 136
405 231 112
502 627 46
108 56 886
822 371 484
689 49 391
261 264 864
693 477 123
106 703 300
226 779 287
931 94 60
419 851 644
532 353 271
578 462 327
816 284 699
301 325 100
44 938 365
909 632 842
384 90 897
36 669 676
323 952 770
735 372 973
379 904 327
650 834 789
330 651 425
29 304 751
481 348 41
846 609 25
688 993 116
586 29 137
614 704 89
385 440 461
358 171 717
37 822 552
178 504 555
604 885 859
707 366 559
748 213 169
774 253 514
242 191 896
731 806 600
172 543 392
634 253 564
703 291 738
607 469 242
162 425 127
373 484 493
933 233 58
454 359 312
320 953 503
216 36 309
169 208 852
561 194 106
477 898 749
215 505 218
809 20 996
288 393 480
134 678 65
192 484 424
856 805 729
360 373 765
21 542 974
226 456 520
332 285 418
433 853 276
3 662 648
999 303 393
480 437 424
545 981 908
322 838 65
403 198 439
521 571 333
495 797 141
367 481 427
786 914 280
414 918 294
414 269 949
807 749 386
231 647 720
140 321 558
205 724 108
996 597 679
330 92 477
471 812 310
250 598 225
530 364 495
177 778 764
478 937 866
217 169 865
937 661 186
847 218 262
955 215 212
986 545 304
815 368 468
126 619 66
703 501 782
198 30 912
314 509 850
180 726 371
397 663 32
935 862 602
550 817 817
762 155 714
66 971 435
535 97 406
953 152 907
88 350 290
0 664 799
202 197 877
573 594 892
957 530 754
560 80 923
729 842 78
796 260 49
231 147 498
637 453 650
896 541 352
186 893 369
337 448 566
214 373 512
458 683 42
212 595 474
135 324 316
214 120 929
615 703 76
466 340 529
116 237 422
821 775 668
190 113 468
108 679 193
620 138 876
663 350 471
489 838 148
806 404 620
735 19 324
163 485 16
45 954 605
819 127 733
839 317 846
307 777 877
501 397 15
729 412 718
553 902 556
701 60 960
673 147 331
349 310 169
718 355 475
323 175 602
408 14 271
606 674 48
484 527 445
499 256 210
569 809 112
477 862 172
437 888 319
121 237 981
642 955 337
117 631 864
719 39 230
342 646 904
390 482 431
835 981 40
45 903 201
509 380 416
33 170 304
704 291 541
686 933 849
23 402 480
239 121 871
469 815 869
374 205 351
157 392 685
549 790 588
103 299 968
519 685 138
823 389 781
716 75 714
565 98 468
397 689 941
621 159 756
490 885 961
194 394 354
879 944 496
467 399 795
787 918 480
926 741 222
707 809 297
774 375 748
594 124 437
536 745 596
292 236 481
254 430 876
960 661 172
456 480 571
603 267 841
436 545 934
658 605 743
955 731 118
55 325 243
493 861 340
89 154 576
923 760 358
151 720 19
675 528 499
598 131 119
439 919 664
373 577 269
116 885 0
587 940 326
182 433 187
522 875 693
451 798 453
161 301 173
533 976 701
32 574 185
151 365 104
168 738 34
437 206 919
438 145 211
116 679 645
655 554 872
349 357 670
802 518 323
328 51 299
381 436 225
918 939 590
23 107 680
409 545 238
328 335 736
539 803 767
536 458 321
408 159 678
430 962 549
105 642 600
756 23 388
981 942 328
923 317 435
955 726 332
546 406 19
634 297 174
401 834 633
723 594 144
753 377 106
654 482 748
607 239 124
995 572 418
323 848 735
111 803 461
795 701 867
167 335 516
341 737 702
326 812 297
471 917 26
929 572 860
30 179 451
154 174 376
572 850 224
659 961 379
120 108 81
339 275 768
207 969 857
910 295 669
559 118 587
585 48 159
797 78 338
249 584 864
625 156 714
201 167 27
580 639 136
13 330 763
134 537 732
991 447 380
661 6 498
600 943 546
111 741 976
801 342 560
665 319 68
380 520 235
759 452 226
895 818 556
11 304 94
95 295 541
475 308 900
326 260 843
224 371 584
201 172 278
113 838 597
534 570 117
121 329 922
348 577 92
904 588 396
350 35 691
244 863 352
144 189 612
987 413 984
924 966 156
202 432 346
800 318 916
269 439 598
543 139 175
635 44 115
31 746 150
75 990 13
779 134 554
391 474 320
375 750 638
884 952 70
582 104 388
499 726 180
97 621 319
624 257 715
91 640 462
241 67 452
607 846 939
513 238 413
833 965 163
472 201 467
894 784 924
635 635 650
815 84 271
134 60 880
850 151 873
664 392 292
116 351 139
55 865 729
820 50 46
983 874 600
803 769 384
727 404 371
729 571 807
0 57 867
233 259 18
458 923 762
750 40 466
889 447 683
970 268 733
369 603 960
969 758 729
705 485 485
76 214 408
883 567 465
102 152 725
120 610 648
234 360 40
700 602 840
383 572 460
469 941 415
429 262 174
510 967 659
347 43 874
755 278 793
220 732 945
297 204 555
298 439 267
690 491 869
530 227 794
342 696 87
758 477 350
932 339 669
591 686 713
817 441 343
610 13 428
907 663 632
814 961 71
82 3 563
303 534 790
97 876 838
537 634 667
887 918 6
556 510 692
621 679 485
317 642 850
745 549 513
377 716 826
801 798 830
716 101 716
858 551 944
48 88 931
715 975 849
721 883 711
765 857 391
602 526 33
804 271 934
670 0 650
848 153 448
678 869 902
746 79 453
691 127 541
974 842 868
823 915 103
535 32 960
926 986 486
311 791 109
245 813 462
248 661 967
48 692 189
950 438 268
755 481 396
296 455 590
516 279 858
620 166 242
932 444 229
771 755 372
880 352 185
694 952 846
662 1 538
851 303 977
471 59 458
867 707 266
810 576 897
20 196 63
262 480 859
491 251 966
863 484 318
48 178 623
895 192 624
433 43 279
762 515 690
573 734 398
839 896 326
88 916 522
151 179 354
10 22 606
976 886 90
646 286 620
621 181 813
597 967 208
877 81 75
567 654 810
317 845 58
643 933 327
517 436 506
872 798 880
830 126 766
920 125 53
540 746 586
705 696 905
914 573 339
989 492 345
151 162 191
210 157 476
537 27 265
395 251 63
275 81 542
394 353 19
799 245 765
737 951 461
995 865 386
334 854 231
679 6 745
222 568 902
51 105 281
316 852 532
731 479 613
273 873 318
292 24 564
410 762 515
223 109 380
962 443 586
193 474 592
290 697 160
192 748 617
474 416 821
358 147 301
324 421 526
642 65 903
206 827 17
73 51 126
805 365 569
392 558 395
336 848 92
849 392 192
818 218 608
640 577 756
293 253 529
819 895 946
74 454 774
91 879 177
217 685 542
138 429 452
534 117 652
978 966 44
523 785 615
131 777 544
239 70 797
120 241 44
67 316 498
193 759 730
370 977 415
912 467 196
716 353 313
368 332 632
764 207 769
379 338 898
275 930 968
72 50 561
117 469 229
967 14 989
697 384 318
464 648 137
660 364 491
326 84 823
310 849 382
79 580 72
977 856 2
297 928 405
210 397 226
792 365 241
781 414 625
451 879 626
588 891 342
79 569 427
254 879 276
636 310 856
61 287 712
63 936 993
820 147 390
47 939 107
640 72 874
265 875 753
243 815 996
586 247 918
365 501 797
641 490 108
849 551 747
914 966 36
907 787 183
649 186 474
757 826 898
631 443 125
736 39 940
84 625 187
2 990 41
152 983 883
260 184 786
359 98 752
395 5 891
930 7 429
756 116 607
654 99 51
131 835 90
72 271 67
259 274 409
300 426 744
535 38 928
321 749 27
426 145 384
669 427 391
99 184 507
58 190 606
109 322 793
551 394 417
970 5 691
731 658 469
475 193 859
404 867 608
783 293 105
167 314 533
911 765 69
770 824 259
377 285 933
522 189 679
939 159 685
982 243 695
803 718 240
14 474 107
623 609 752
80 129 419
613 40 184
34 810 360
646 539 646
579 414 835
259 353 346
296 688 941
343 491 12
583 506 838
43 481 448
147 561 577
566 527 969
103 913 131
463 559 23
109 139 437
296 750 142
995 398 182
936 741 674
948 676 532
787 719 365
587 219 278
516 785 157
485 888 71
968 352 630
343 813 121
780 462 223
275 809 621
457 745 714
483 46 391
367 185 462
732 124 681
363 640 819
520 477 707
943 797 411
574 141 577
47 273 39
271 548 200
892 6 945
607 841 343
350 209 880
812 293 356
846 656 996
665 177 825
724 472 623
488 46 764
65 446 389
456 717 938
656 961 296
953 920 137
649 270 698
881 435 992
238 633 648
234 298 177
412 374 650
387 862 48
503 927 494
892 383 563
830 391 525
478 345 445
616 346 68
314 227 855
658 465 488
307 52 138
836 464 512
838 851 375
887 354 654
733 246 390
649 429 781
174 907 478
971 875 824
391 542 52
246 200 517
86 859 569
224 696 385
89 534 236
464 773 942
118 859 189
508 508 970
642 34 877
120 5 753
945 749 295
349 995 495
866 434 707
788 10 403
173 99 289
762 915 415
704 386 274
245 894 782
215 888 816
445 9 173
198 306 922
845 655 270
692 521 56
399 661 66
802 835 166
444 597 81
859 653 467
133 899 714
267 114 954
435 911 963
608 109 621
883 306 276
153 999 150
209 398 811
275 553 646
793 997 595
227 208 249
46 341 148
112 960 614
67 395 526
382 3 987
4 886 294
280 391 293
430 952 43
242 580 596
240 373 945
188 952 153
437 999 846
937 463 806
903 530 553
429 913 557
769 917 795
63 197 187
708 980 491
103 574 71
52 166 797
997 354 749
503 143 100
701 80 564
860 984 446
413 765 359
322 534 628
470 949 178
9 657 158
500 113 84
572 165 250
369 514 957
470 17 100
923 71 181
487 283 165
933 48 930
645 371 817
273 193 766
803 202 776
961 702 889
397 626 54
648 347 568
605 818 938
57 741 361
238 580 644
755 865 44
38 862 767
855 488 960
621 291 162
749 253 865
638 2 491
44 650 839
613 607 9
903 665 102
616 255 682
260 11 899
656 49 762
424 256 250
384 877 893
547 627 498
412 617 501
255 662 503
446 627 111
807 530 128
909 146 735
943 758 746
195 414 147
957 838 403
559 223 633
452 122 612
951 886 229
452 141 891
955 940 518
418 747 400
898 9 898
634 952 656
732 147 423
232 456 613
987 367 188
620 820 310
232 123 196
814 927 690
57 234 982
576 5 81
328 255 90
227 241 395
235 974 894
10 558 351
624 545 70
164 518 242
475 102 365
23 916 644
65 974 879
47 902 884
129 582 139
219 161 381
614 749 707
861 759 617
564 735 514
634 252 32
877 727 487
594 102 403
239 168 729
118 215 983
354 344 918
845 916 79
578 882 828
637 743 940
606 307 27
121 942 279
153 171 358
992 765 461
396 4 629
477 474 196
813 180 893
731 26 809
162 956 43
991 946 139
283 552 446
310 673 740
590 179 911
300 171 677
761 919 33
742 749 508
939 562 688
832 645 66
993 807 375
388 150 321
527 433 873
974 96 899
66 38 430
978 338 601
7 100 873
40 194 622
900 133 536
589 317 181
7 662 340
382 51 491
703 578 276
929 904 372
180 971 762
610 301 101
563 660 553
436 52 747
410 953 881
298 894 550
831 901 213
172 284 616
15 339 194
643 620 451
16 800 422
130 762 75
231 678 735
784 114 139
884 877 92
117 175 338
667 7 592
232 531 228
848 546 567
395 189 540
846 557 692
620 688 455
47 271 133
134 56 599
273 292 828
718 409 356
56 76 363
648 661 246
228 509 792
796 256 333
688 454 243
380 74 283
187 473 554
672 607 962
624 881 254
452 951 663
160 7 92
875 8 753
121 236 262
265 384 871
599 424 325
194 805 752
477 992 225
31 17 833
994 641 66
600 445 17
264 606 376
356 481 736
109 603 325
723 220 709
594 171 486
272 365 291
24 842 635
249 226 652
434 572 645
500 172 91
517 436 49
894 144 882
982 253 837
307 329 58
369 275 229
855 547 595
146 923 789
133 525 367
786 959 939
783 812 112
874 681 900
275 927 397
158 910 2
995 217 331
405 586 607
635 441 506
582 939 782
371 73 307
739 211 618
30 994 782
494 221 464
395 496 391
792 6 653
794 354 871
478 759 809
437 394 603
295 328 542
77 52 615
736 143 826
355 173 173
137 668 394
601 415 242
345 559 249
998 705 955
221 183 714
31 972 461
634 268 789
528 697 841
144 434 984
322 789 510
495 278 178
241 232 593
484 929 504
85 927 209
40 501 745
106 884 717
567 870 337
709 398 35
550 894 469
887 569 610
397 416 240
927 658 472
872 494 401
376 931 681
585 971 534
330 429 418
400 997 288
737 706 38
124 608 933
945 847 502
555 596 918
796 523 928
620 395 774
374 123 705
407 709 28
941 391 458
711 143 807
351 233 865
389 357 473
674 303 673
528 210 269
447 6 793
727 979 540
502 353 664
207 760 725
588 53 468
46 764 612
853 115 845
718 856 554
543 531 857
216 59 68
838 858 426
631 586 757
171 440 462
187 999 574
912 587 627
381 633 743
345 838 858
542 908 715
96 452 246
306 20 657
726 858 516
504 841 454
614 365 894
76 552 893
651 817 481
630 550 466
374 895 305
584 789 213
299 237 17
897 895 390
555 621 248
423 478 442
877 92 807
771 520 359
664 523 528
497 154 78
964 528 325
621 112 114
834 764 352
204 13 247
594 920 221
194 343 51
636 220 495
795 343 15
155 360 539
35 857 693
114 173 573
439 794 37
554 981 153
258 537 167
505 131 87
78 677 431
129 314 3
624 109 347
992 616 707
531 652 916
576 118 90
501 557 236
538 111 569
692 721 106
211 579 237
650 657 267
81 139 581
437 115 42
136 107 11
843 638 15
111 566 133
553 67 690
790 606 154
359 650 875
466 213 806
55 863 816
322 297 955
255 734 70
650 870 530
661 65 520
28 528 87
161 82 154
203 872 112
357 583 114
585 401 327
391 809 191
207 131 488
514 739 574
937 389 796
467 402 861
339 430 389
426 943 823
933 146 695
397 504 631
864 441 32
191 184 193
734 744 325
574 610 416
500 547 157
296 366 559
509 706 341
251 484 284
74 769 430
122 167 286
753 383 79
137 574 616
331 661 360
8 587 970
776 88 870
933 384 588
844 894 294
185 497 131
821 571 900
251 693 419
890 798 802
969 288 729
585 971 742
297 331 329
620 107 417
490 40 154
430 236 48
77 421 545
208 242 468
460 845 514
232 735 664
386 57 952
467 994 275
209 292 606
539 912 713
308 754 105
462 184 341
862 261 114
407 821 708
228 282 554
742 866 641
406 252 50
711 720 45
986 929 689
593 820 601
658 129 707
764 591 243
457 454 505
572 213 678
280 793 312
186 887 178
180 294 431
230 357 503
627 343 784
316 288 605
269 947 86
328 63 29
572 520 835
429 444 401
107 77 194
772 263 82
950 795 728
733 378 437
236 5 780
373 674 421
978 295 720
416 624 783
445 548 655
633 977 100
34 436 177
580 208 792
662 159 588
742 244 966
179 833 323
312 206 997
85 536 645
805 952 269
588 749 169
595 382 146
695 768 934
224 349 143
17 363 654
605 458 250
923 637 83
246 301 289
596 386 825
241 543 129
862 483 879
31 79 613
529 126 382
463 351 731
958 368 446
964 325 904
215 248 894
298 846 195
588 794 934
765 387 477
247 249 961
126 632 392
91 161 518
473 977 869
556 935 589
3 900 266
259 467 866
153 765 713
701 705 859
635 471 247
464 718 848
777 196 481
169 287 994
688 113 323
909 21 611
851 24 863
117 636 330
984 789 95
49 490 801
260 477 624
507 942 694
356 719 242
189 241 529
183 281 994
859 190 16
470 393 392
333 863 28
663 847 818
110 248 660
263 508 138
239 368 80
933 724 151
175 265 392
57 800 673
403 659 216
419 129 609
812 814 472
192 829 671
10 940 271
23 555 132
161 795 500
593 728 576
744 256 841
137 665 993
162 68 653
378 488 782
340 652 949
164 844 778
836 207 70
459 230 626
591 391 421
443 336 501
371 80 109
564 569 774
558 732 843
211 110 683
345 802 687
294 967 531
73 155 90
143 614 320
121 558 63
894 1 399
396 373 832
505 937 401
632 495 133
827 706 596
862 404 398
549 698 717
80 123 872
171 267 839
843 740 397
259 635 398
10 31 123
842 888 61
244 872 908
377 699 967
325 561 371
76 462 421
793 543 545
18 66 812
857 261 904
254 520 539
652 531 922
128 373 163
189 969 35
449 699 87
768 24 0
139 100 463
561 246 358
106 616 776
270 473 37
174 727 910
66 731 793
988 211 166
151 400 488
539 202 187
626 970 211
626 462 664
441 23 262
799 481 878
575 103 351
965 629 430
875 695 513
668 684 725
186 187 477
674 726 31
861 352 2
425 331 464
441 772 839
703 572 672
933 499 775
636 464 404
418 339 100
931 359 136
8 546 675
486 572 402
869 434 106
871 211 789
687 652 562
878 707 486
550 640 985
325 276 802
82 694 493
182 977 853
670 986 399
345 824 971
99 693 757
558 917 968
347 956 972
261 835 679
747 385 319
85 63 947
239 145 993
732 679 971
585 349 309
336 46 133
308 498 178
417 56 95
738 755 404
710 17 239
742 116 976
413 553 39
361 792 184
706 525 863
677 462 564
986 799 963
471 459 461
650 876 869
97 966 624
501 29 641
92 771 110
69 184 663
108 897 808
645 604 685
860 633 147
425 972 298
388 443 757
201 445 986
70 895 952
694 748 981
688 841 104
150 910 289
813 370 538
973 15 494
658 876 128
158 653 452
456 393 247
214 594 693
552 664 588
504 710 688
838 750 529
942 900 791
583 66 162
122 39 529
968 50 405
448 208 410
900 16 803
148 582 749
193 134 765
133 639 476
821 829 578
351 771 479
142 707 545
656 829 936
186 149 986
943 598 546
354 498 563
509 998 145
259 191 280
24 324 271
852 498 452
783 849 223
262 343 930
159 0 111
95 538 613
434 481 211
980 187 61
895 697 60
393 308 603
25 684 280
296 889 778
100 672 979
675 934 674
958 445 26
69 540 564
682 326 46
245 307 585
307 202 282
719 947 942
674 972 627
306 620 516
436 720 540
415 396 826
442 354 271
468 775 163
33 810 490
431 55 797
16 714 351
651 433 299
593 460 271
220 766 244
88 203 964
628 970 360
454 412 66
77 233 842
241 618 652
731 49 59
880 417 774
231 420 559
882 14 19
506 586 138
750 27 693
66 655 663
427 462 428
493 539 661
687 780 631
691 511 32
751 391 449
525 975 870
84 209 236
456 67 822
594 817 201
639 236 857
302 663 671
82 508 210
95 548 343
726 239 206
758 990 950
560 515 925
782 952 486
18 760 554
192 706 723
394 345 959
603 999 974
274 82 835
836 177 383
531 904 974
738 14 965
688 926 832
965 708 136
451 78 896
357 623 954
81 369 299
392 324 651
367 950 733
554 786 262
937 318 518
911 408 533
228 96 459
61 413 520
549 216 950
798 574 573
752 655 942
404 399 266
55 766 568
140 320 355
402 609 25
921 873 785
806 101 881
617 514 646
137 416 862
88 214 436
13 318 443
308 722 843
926 129 961
495 269 282
850 24 243
227 945 116
12 751 570
245 720 84
891 858 500
105 298 66
542 311 385
985 619 459
180 546 589
142 41 210
776 243 234
19 822 179
136 186 282
58 431 355
142 674 213
995 779 863
413 673 526
798 11 146
258 191 44
199 333 437
409 461 680
644 481 854
175 969 40
810 27 823
165 521 497
730 868 628
945 282 654
471 432 665
617 42 208
13 241 894
450 3 355
482 647 836
336 174 157
376 336 184
199 501 58
48 583 926
29 528 560
683 0 993
700 969 35
908 335 629
802 785 632
158 268 631
346 604 805
504 333 142
40 884 995
98 285 931
25 666 811
585 701 163
930 401 485
966 309 820
947 464 605
579 974 873
210 320 830
367 824 515
861 865 399
209 315 36
140 340 702
951 278 403
467 208 156
952 526 818
772 473 282
377 404 256
603 614 928
785 334 753
300 195 970
51 404 285
88 896 978
142 848 256
546 667 816
54 619 343
872 391 168
154 120 573
762 75 539
691 860 873
796 512 421
118 916 825
403 356 722
733 498 922
341 396 589
158 451 560
853 323 951
373 830 423
946 592 851
838 283 711
63 431 576
484 549 492
310 953 848
384 38 346
658 380 95
599 890 546
159 743 869
462 468 699
885 415 644
736 605 279
800 668 711
728 153 260
220 815 565
420 551 604
118 209 336
213 808 226
759 319 321
981 781 789
32 18 556
28 107 161
308 259 182
19 987 687
279 559 854
845 979 405
801 449 966
137 663 126
363 774 445
36 107 578
825 492 596
734 520 55
895 828 314
429 199 301
116 479 212
970 676 543
727 477 993
693 966 8
819 329 134
616 717 594
194 542 86
143 276 606
198 524 787
513 953 338
166 422 817
379 392 845
274 120 674
267 165 640
627 985 321
762 953 38
356 148 933
442 643 561
400 841 85
539 706 391
878 873 813
47 604 557
245 230 29
919 498 195
912 125 532
585 239 485
976 595 985
909 389 628
822 142 822
908 33 528
651 911 753
816 311 709
725 556 940
755 827 790
302 739 267
834 677 507
671 653 454
9 914 196
637 736 338
811 996 371
340 999 635
445 815 946
155 893 502
447 648 329
237 950 421
504 136 98
363 807 103
818 168 17
14 158 105
704 969 454
427 309 453
62 107 621
8 614 514
862 61 514
192 650 816
613 154 952
63 870 111
166 40 280
535 406 438
992 110 759
446 889 421
252 952 528
225 312 142
91 175 203
605 719 853
773 684 359
725 747 581
188 265 621
820 800 27
610 792 489
370 591 379
791 843 683
319 68 995
813 511 522
368 116 241
221 889 925
932 966 24
514 506 289
487 679 89
867 289 234
708 659 825
439 802 20
122 473 88
470 286 599
992 654 67
586 227 308
863 512 626
888 378 484
529 865 163
619 732 453
205 793 464
30 232 619
50 355 92
490 177 379
441 169 385
860 107 965
168 971 477
146 211 855
630 740 72
794 711 157
599 916 950
415 298 182
34 700 537
127 542 66
858 983 588
595 195 695
560 715 18
