1000
776 291 107
230 844 251
638 949 929
498 709 321
473 611 164
7 241 180
421 198 249
195 842 808
252 643 207
770 559 823
973 335 466
80 917 310
683 907 259
612 406 969
286 879 932
802 238 173
982 660 371
583 207 566
743 811 561
950 581 120
773 555 455
239 987 725
901 671 632
161 635 38
482 921 269
414 723 508
939 57 520
311 640 79
229 384 890
790 686 824
263 812 731
70 51 718
795 953 741
428 466 377
466 300 650
88 66 374
948 5 783
820 668 424
899 897 160
789 40 846
613 303 658
696 373 62
415 169 367
508 949 185
885 767 485
888 855 903
262 803 260
397 623 929
821 522 178
981 664 218
180 629 521
838 326 247
900 93 768
619 601 717
804 839 484
289 727 692
544 341 495
805 738 471
734 912 345
264 893 9
483 425 991
356 264 317
955 516 762
723 136 715
792 940 554
629 582 633
321 478 974
168 283 65
639 369 977
985 634 222
346 117 648
337 825 264
6 781 780
768 504 268
484 297 561
390 926 495
24 599 973
350 767 257
415 759 626
744 744 612
967 442 729
967 780 907
231 138 688
363 907 544
632 743 193
193 485 119
688 509 70
13 212 190
270 979 949
249 724 45
861 43 487
943 10 619
850 241 758
890 604 17
434 588 112
628 781 597
99 821 459
170 187 23
360 457 2
661 58 726
706 272 769
545 215 131
165 417 372
275 659 329
644 93 917
756 73 51
705 173 224
164 695 411
187 407 221
190 420 279
268 126 551
390 671 118
521 188 887
246 463 546
575 459 992
844 215 65
895 921 590
472 437 637
883 625 396
456 167 816
736 787 942
639 177 966
110 51 506
997 297 322
896 224 781
888 420 997
305 668 270
896 140 707
885 375 332
282 832 851
98 920 639
393 911 168
711 21 219
217 371 868
539 619 444
321 859 865
670 164 533
940 412 673
647 298 400
332 932 232
183 382 504
822 775 416
991 486 789
562 56 512
431 595 483
875 268 342
740 938 507
625 878 919
650 878 569
51 210 501
635 393 236
140 568 11
908 559 850
49 121 906
914 904 853
397 780 474
740 872 412
599 498 643
870 148 521
440 551 83
293 187 476
529 679 44
893 939 955
95 988 77
353 254 981
206 652 113
680 744 986
445 343 836
440 213 336
313 5 888
396 651 427
872 532 106
269 425 397
224 520 737
301 873 992
635 432 996
100 464 740
438 261 435
274 701 648
963 14 6
203 410 657
630 635 189
88 904 967
485 128 839
222 782 713
566 769 497
562 869 961
654 308 575
89 934 276
90 249 643
96 452 53
753 82 40
294 522 944
261 7 425
101 582 207
166 500 328
663 63 197
976 69 857
551 159 144
180 249 745
823 345 198
228 450 632
269 96 155
565 358 514
990 811 448
549 977 949
877 992 364
427 968 785
636 872 944
780 52 545
526 227 242
76 455 44
60 76 141
215 642 499
82 984 310
882 534 639
183 763 631
899 190 951
685 827 175
629 959 579
527 837 806
769 913 262
814 974 338
955 541 332
806 975 317
468 858 203
459 393 966
442 293 509
393 978 688
921 959 647
500 486 485
307 608 750
921 422 76
259 729 970
944 887 945
613 707 155
816 166 549
134 608 842
643 353 820
331 274 779
331 775 618
168 434 226
918 355 0
995 966 81
317 910 320
262 523 27
418 691 545
319 826 153
161 469 858
333 153 133
464 484 260
82 652 694
660 922 401
660 269 367
93 586 630
413 849 505
440 619 197
985 938 23
490 451 844
349 136 349
834 600 185
94 35 837
140 695 112
541 708 381
260 801 320
242 215 169
748 7 140
297 993 430
672 835 233
868 184 369
218 18 321
403 464 708
593 604 404
705 497 464
438 110 265
758 352 480
279 452 488
771 749 833
201 421 668
786 290 205
507 860 223
829 263 40
537 208 644
293 265 494
757 704 956
375 814 308
855 94 113
695 865 862
880 419 636
549 557 278
106 65 138
329 246 753
369 135 962
366 781 579
212 538 283
168 913 98
828 121 544
293 168 761
508 49 532
144 950 90
774 56 155
264 737 753
17 459 888
331 177 669
911 389 560
546 909 825
996 89 298
540 383 467
654 891 868
186 387 170
276 513 578
783 777 315
888 146 126
777 478 303
798 741 44
710 639 305
536 636 395
186 528 130
5 182 373
873 721 112
395 997 625
973 133 402
641 373 548
767 150 378
423 301 471
467 11 111
773 899 99
520 86 979
2 443 162
375 317 883
487 64 232
112 38 717
866 679 91
766 798 593
497 221 246
968 689 610
431 814 509
882 686 947
862 688 391
376 415 60
259 254 124
843 366 514
913 584 545
4 350 344
949 199 917
196 168 958
806 951 124
667 834 810
967 48 850
358 424 265
770 683 519
246 878 237
761 791 173
658 147 524
354 449 723
272 997 243
230 155 547
355 174 733
517 141 781
368 851 205
985 621 240
505 220 118
94 333 262
268 991 761
144 346 562
219 970 559
815 200 714
362 907 889
95 425 382
876 145 234
81 130 207
673 987 427
791 434 760
405 702 104
167 198 450
81 769 420
641 584 972
707 298 232
948 393 657
331 621 154
917 54 284
124 727 624
904 871 58
664 276 112
768 795 310
570 877 431
342 870 16
667 577 314
899 878 60
908 209 33
62 126 440
698 602 167
322 506 390
380 171 667
492 291 814
154 214 43
586 556 913
602 575 843
268 474 721
680 382 282
66 796 408
506 495 362
25 817 869
416 550 392
435 42 35
249 197 249
645 135 158
558 89 733
401 709 208
474 390 942
756 808 91
516 666 586
879 691 755
100 459 305
492 894 700
527 496 249
129 493 384
287 51 473
372 805 182
580 631 924
875 388 84
318 256 750
904 487 442
11 587 253
669 431 500
369 311 996
618 440 841
354 79 892
827 451 49
361 384 681
638 611 421
722 929 677
473 833 517
267 196 104
520 865 536
20 234 847
368 204 639
209 558 718
454 737 169
503 451 905
536 89 516
957 811 445
987 636 630
504 903 827
960 776 692
496 796 279
695 517 835
686 78 394
404 532 483
926 388 934
831 276 23
348 586 835
793 925 471
424 429 727
603 741 503
647 590 651
926 285 168
762 972 599
508 728 483
991 654 871
926 838 500
301 186 86
488 331 11
312 107 792
39 710 533
542 358 123
545 284 761
66 398 85
665 906 165
148 250 820
372 528 10
872 829 196
310 318 527
673 630 635
465 669 697
350 563 55
474 460 692
587 526 90
672 543 349
837 692 599
9 416 479
19 640 308
567 950 626
447 623 608
434 440 277
131 790 192
187 616 5
879 203 531
321 875 75
22 65 119
973 426 887
452 446 527
761 365 829
739 812 804
348 246 244
977 378 386
522 917 3
527 148 206
410 469 434
837 844 851
956 817 277
195 270 75
722 383 441
903 122 253
707 470 852
303 448 230
42 970 499
45 497 647
603 907 468
37 745 312
888 53 130
518 249 752
945 323 135
386 579 257
992 286 80
844 942 528
426 984 850
925 381 699
572 984 606
40 22 703
705 262 109
835 132 710
939 78 385
74 464 964
683 808 251
763 4 545
643 430 881
493 707 262
192 631 246
151 24 620
206 729 883
667 916 367
377 855 445
763 929 262
727 964 70
330 80 427
227 723 857
108 569 917
370 113 548
969 616 924
589 175 653
824 842 569
192 572 424
989 335 705
251 414 22
674 745 102
101 324 177
310 433 98
227 155 564
128 124 180
52 714 355
58 890 550
979 82 122
756 72 809
461 675 223
835 349 320
937 450 645
467 761 78
565 340 585
481 820 710
662 225 776
369 283 666
919 614 749
393 370 173
202 184 848
426 19 198
98 309 0
743 776 113
173 693 806
759 527 626
469 189 851
597 910 486
263 182 101
12 575 471
537 130 7
738 556 27
288 6 336
288 750 464
754 275 509
560 386 36
186 207 577
390 804 488
876 68 22
329 432 597
153 970 79
160 60 635
187 348 994
875 988 96
691 742 371
553 302 758
589 841 965
519 231 122
359 459 190
381 789 622
330 942 944
410 454 4
397 642 704
391 869 693
487 561 435
211 114 738
321 55 931
286 574 162
760 933 621
950 666 762
925 997 56
221 407 511
578 804 505
282 548 374
975 35 287
411 598 753
501 919 161
432 558 735
946 318 21
919 621 687
682 546 36
738 767 443
601 345 600
106 980 148
833 955 535
120 718 486
226 219 405
387 3 963
474 949 282
847 869 903
887 903 801
923 641 920
367 243 266
319 701 598
819 534 553
706 7 272
192 233 843
598 972 847
561 446 148
195 646 17
450 533 920
251 456 914
172 175 509
790 494 210
388 665 745
941 372 752
565 916 337
409 514 309
608 428 107
756 975 753
774 426 286
46 677 95
312 849 270
821 639 117
32 379 134
129 321 506
881 238 775
218 647 289
527 255 69
986 12 45
740 138 471
378 536 148
473 849 350
96 670 341
565 54 721
699 183 42
558 416 632
333 986 280
974 865 887
44 852 899
89 592 389
912 970 278
412 796 127
762 892 149
104 457 556
825 508 739
219 66 508
851 751 494
483 726 360
371 122 564
622 563 156
364 475 478
642 887 274
769 650 518
270 106 327
826 931 836
918 502 254
426 705 6
272 189 84
984 560 206
548 534 769
56 898 244
535 540 483
161 309 485
680 932 591
7 758 874
843 28 728
450 454 434
456 79 623
540 63 535
746 964 69
867 20 968
111 907 508
946 69 170
432 749 102
375 108 212
602 304 241
330 754 47
764 562 126
387 102 542
922 200 858
992 67 878
312 530 138
820 476 207
990 260 308
444 636 416
657 238 72
898 568 826
945 685 388
424 424 842
318 699 394
176 43 813
406 355 343
544 175 172
103 518 432
411 962 420
180 971 10
252 869 579
431 167 616
171 943 40
366 261 739
112 437 782
926 195 489
621 740 665
793 843 183
578 607 497
350 787 469
361 391 690
292 174 209
908 698 152
300 416 765
40 528 554
174 454 750
664 428 490
681 573 685
216 151 292
713 854 431
534 215 823
225 507 349
434 767 47
587 67 463
704 459 344
259 986 798
9 2 578
851 683 152
536 251 655
829 964 509
260 499 76
435 76 583
785 510 702
184 449 770
0 154 581
696 413 567
846 774 569
425 625 604
577 161 855
232 342 172
742 603 23
818 38 99
754 175 609
808 712 411
930 64 917
512 760 682
431 606 456
353 31 81
957 960 594
165 193 937
337 287 892
360 457 282
459 211 458
420 372 522
183 302 938
100 814 698
782 246 656
238 951 40
671 908 0
618 73 193
555 410 480
447 122 290
729 933 853
539 354 225
413 889 528
351 990 694
401 772 292
58 363 243
98 386 152
450 4 577
644 559 340
476 358 462
766 440 748
620 331 454
197 745 343
